id,white,citizen,female,education,age,agebreak,income,married,children,attend,bornagain,pid7,pid3,ideology,treatname,treatment,voter,voted,voter3,voted3,votesurer,votesured,repvote,demvote,american,connected,natid,natidc,natidbin,rr1,rr2,rr3,rr4,rrscale,weights,weightstrim
2030,1,1,1,6,32,3,6,0,0,1,0,4,2,2,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,1,1,1,1,4,0.014664805,0.039274523
2084,1,1,1,3,21,1,2,0,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,3,7,2,1,2,1,3,1,7,0.77587289,0.932599221
2225,1,1,1,6,25,2,6,1,0,2,1,3,1,2,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,1,1,1,1,4,0.243435008,0.400161339
2309,1,1,1,3,46,6,7,0,0,2,0,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,4,1,2,2,9,0.747813643,0.904539974
2503,1,1,0,3,44,5,6,0,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,3,7,2,1,2,2,2,3,9,0.187493079,0.34421941
2565,1,1,1,5,33,3,5,0,0,1,1,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,3,7,2,1,3,2,2,2,9,0.511590245,0.668316577
2659,1,1,1,6,59,8,11,0,0,2,0,3,1,2,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,3,1,1,2,7,1.282865371,1.439591702
2741,1,1,0,6,30,3,6,0,0,1,0,3,1,3,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,2,2,2,1,7,0.026599306,0.039274523
2743,1,1,1,6,31,3,9,1,0,1,0,1,1,1,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,1,1,1,1,4,0.190390242,0.347116573
2915,1,1,1,5,41,5,7,1,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,3,4,7,2,1,3,,4,2,,0.31357308,0.470299412
2929,1,1,1,6,30,3,9,1,0,1,0,1,1,1,RepPat,5,2,6,1,3,0,1,0,1,4,3,7,2,1,2,2,2,1,7,0.190390242,0.347116573
15,1,1,1,4,27,2,8,1,1,1,0,7,3,6,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,5,5,5,5,20,0.380378534,0.537104865
65,1,1,0,5,21,1,6,0,0,1,0,3,1,1,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,1,1,3,2,7,0.176055386,0.332781717
114,1,1,0,3,30,3,2,1,1,6,1,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,5,3,8,3,2,3,3,2,3,11,0.375178557,0.531904888
188,1,1,1,5,54,7,4,0,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.821538806,0.978265137
606,1,1,1,5,33,3,7,0,1,2,0,4,2,4,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,3,2,2,2,9,0.435479917,0.592206248
688,1,1,0,5,32,3,6,0,0,1,0,3,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.050093664,0.206819995
815,1,1,0,6,43,5,11,1,1,2,0,3,1,3,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.66292845,0.819654781
1048,1,1,1,5,30,3,8,1,0,1,0,2,1,3,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,4,4,4,4,16,0.411625521,0.568351852
1286,1,1,0,6,40,5,8,0,1,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,1,1,2,2,6,0.048750053,0.205476384
1838,1,1,1,6,34,3,11,1,1,1,0,3,1,4,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,3,1,2,1,7,0.688108595,0.844834926
1840,1,1,1,6,32,3,7,0,0,1,0,3,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,1,1,1,5,0.028662849,0.039274523
1842,1,1,1,6,72,11,8,0,0,1,0,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,3.063164772,3.219891103
2150,1,1,0,5,37,4,8,0,0,1,0,1,1,1,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,1,1,1,2,5,0.271537449,0.42826378
2180,1,1,1,5,49,6,10,1,1,3,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,3,1,8,0.288171424,0.444897755
2347,1,1,1,5,51,7,3,1,1,1,0,3,1,3,RepPat,5,2,6,1,3,0,1,0,1,5,3,8,3,2,3,2,3,2,10,0.838862207,0.995588538
2477,1,1,1,5,29,2,6,0,0,2,1,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,1,2,1,6,0.439906513,0.596632844
2699,1,1,1,5,22,1,7,0,0,2,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,1,1,2,6,0.633251701,0.789978032
2794,1,1,1,6,24,1,7,0,0,4,1,7,3,6,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,1,3,4,3,11,0.108451035,0.265177366
2852,1,1,1,6,35,4,11,1,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,2,2,2,2,8,0.315197761,0.471924092
3028,1,1,0,2,25,2,7,0,0,1,0,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,4,8,3,2,3,2,4,2,11,0.742057177,0.898783508
3034,1,1,1,5,43,5,7,1,1,1,0,3,1,1,RepPat,5,2,6,1,3,0,1,0,1,3,5,8,3,2,5,4,5,5,19,0.265237096,0.421963427
134,1,1,0,5,49,6,11,0,1,1,0,6,3,5,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,3,3,2,3,11,0.328749802,0.485476133
464,1,1,0,5,44,5,9,1,1,4,0,3,1,3,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,3,2,3,3,11,0.878149065,1.034875396
648,1,1,1,2,56,8,7,0,0,1,0,2,1,4,RepPat,5,2,6,1,3,0,1,0,1,4,5,9,4,2,3,2,3,3,11,9.254307705,3.340930941
880,1,1,0,5,45,6,4,0,1,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,2,1,2,2,7,0.171594883,0.328321214
1455,1,1,0,5,31,3,7,0,0,3,0,6,3,5,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,5,5,5,4,19,0.105507476,0.262233807
1510,1,1,0,5,70,11,6,0,0,1,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,5,5,10,4,2,4,1,2,2,9,7.859403351,3.340930941
1541,1,1,0,3,39,4,7,0,0,1,0,2,1,2,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,5,4,4,5,18,0.417723881,0.574450212
2065,1,1,1,6,29,2,9,0,0,3,0,1,1,2,RepPat,5,2,6,1,3,0,1,0,1,4,5,9,4,2,1,1,1,2,5,0.198847416,0.355573747
2245,1,1,1,3,24,1,4,1,1,1,0,5,3,2,RepPat,5,2,6,1,3,0,1,0,1,4,5,9,4,2,3,3,2,3,11,0.726675526,0.883401857
3113,1,1,1,6,46,6,8,1,0,5,1,6,3,4,RepPat,5,2,6,1,3,0,1,0,1,5,4,9,4,2,3,2,3,2,10,0.349836938,0.506563269
3115,1,1,0,6,39,4,5,0,0,5,0,2,1,3,RepPat,5,2,6,1,3,0,1,0,1,5,5,10,4,2,3,1,1,3,8,0.405834819,0.56256115
127,1,1,1,4,21,1,7,0,0,2,1,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,3,3,6,1,1,3,2,3,2,10,1.937558324,2.094284655
396,1,1,1,5,24,1,6,0,0,2,0,3,1,3,RepPat,5,3,5,1,3,0,1,0,1,3,2,5,1,1,1,2,2,1,6,0.290936522,0.447662853
699,1,1,1,4,28,2,1,1,1,1,0,2,1,1,RepPat,5,3,5,1,3,0,1,0,1,2,2,4,1,1,1,1,1,1,4,1.206634216,1.363360547
718,1,1,1,6,30,3,5,0,0,1,0,4,2,2,RepPat,5,3,5,1,3,0,1,0,1,2,3,5,1,1,2,1,2,1,6,0.023672158,0.039274523
743,1,1,1,5,31,3,8,0,0,1,0,4,2,2,RepPat,5,3,5,1,3,0,1,0,1,1,3,4,1,1,3,3,3,3,12,0.050073319,0.20679965
1017,1,1,1,5,27,2,10,0,0,1,0,3,1,4,RepPat,5,3,5,1,3,0,1,0,1,2,2,4,1,1,5,5,5,4,19,0.38410953,0.540835861
1111,1,1,1,3,32,3,4,1,1,2,1,6,3,3,RepPat,5,3,5,1,3,0,1,0,1,4,2,6,1,1,2,2,4,4,12,0.344805309,0.501531641
1176,1,1,0,5,39,4,9,1,1,2,0,2,1,3,RepPat,5,3,5,1,3,0,1,0,1,4,2,6,1,1,2,2,2,2,8,0.680484347,0.837210678
1314,1,1,1,5,32,3,6,0,0,1,0,1,1,2,RepPat,5,3,5,1,3,0,1,0,1,3,3,6,1,1,3,3,3,2,11,0.047734771,0.204461102
1417,1,1,0,5,28,2,5,0,0,1,0,2,1,3,RepPat,5,3,5,1,3,0,1,0,1,3,3,6,1,1,3,2,2,2,9,0.298682286,0.455408617
2345,1,1,1,5,33,3,2,0,1,1,0,4,2,2,RepPat,5,3,5,1,3,0,1,0,1,2,3,5,1,1,4,2,3,3,12,0.039923668,0.196649999
2500,1,1,1,5,38,4,10,1,0,1,0,1,1,1,RepPat,5,3,5,1,3,0,1,0,1,3,2,5,1,1,1,2,2,1,6,0.312127726,0.468854057
2527,1,1,1,4,32,3,11,0,0,1,0,2,1,4,RepPat,5,3,5,1,3,0,1,0,1,3,2,5,1,1,3,2,3,2,10,2.008242731,2.164969063
2553,1,1,1,6,32,3,7,0,0,1,0,3,1,2,RepPat,5,3,5,1,3,0,1,0,1,2,2,4,1,1,1,1,1,1,4,0.015519571,0.039274523
2859,1,1,0,3,25,2,11,0,0,1,0,3,1,3,RepPat,5,3,5,1,3,0,1,0,1,2,2,4,1,1,3,2,3,3,11,0.834053116,0.990779448
2930,1,1,0,3,23,1,3,0,0,1,0,2,1,2,RepPat,5,3,5,1,3,0,1,0,1,4,2,6,1,1,3,1,1,2,7,0.233913703,0.390640034
3137,1,1,1,3,23,1,7,1,1,1,0,2,1,2,RepPat,5,3,5,1,3,0,1,0,1,2,3,5,1,1,3,2,2,2,9,0.553240401,0.709966732
3208,1,1,1,6,50,7,5,0,0,5,1,3,1,2,RepPat,5,3,5,1,3,0,1,0,1,2,4,6,1,1,2,1,2,2,7,0.667256687,0.823983018
121,1,1,1,5,27,2,8,0,0,1,0,3,1,4,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,3,2,3,4,12,1.127058588,1.283784919
750,1,1,0,6,35,4,11,1,1,1,0,2,1,2,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,3,2,3,2,10,0.357495268,0.514221599
1165,1,1,0,1,34,3,2,1,1,1,0,2,1,4,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,2,2,2,2,8,3.150257475,3.306983806
1241,1,1,1,3,32,3,7,1,1,1,0,3,1,2,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,2,2,2,2,8,0.385874942,0.542601273
2080,1,1,1,5,23,1,1,0,0,1,0,1,1,2,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,1,1,2,1,5,1.176309298,1.333035629
2122,1,1,1,5,50,7,5,1,0,1,0,4,2,3,RepPat,5,3,5,1,3,0,1,0,1,4,3,7,2,1,3,3,3,3,12,2.192448775,2.349175106
2804,1,1,0,5,30,3,8,1,0,1,0,2,1,3,RepPat,5,3,5,1,3,0,1,0,1,3,4,7,2,1,2,2,3,3,10,0.484196641,0.640922973
54,1,1,1,5,28,2,9,1,0,1,1,6,3,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,4,3,4,3,14,0.677020245,0.833746576
323,1,1,1,3,27,2,7,1,1,1,0,5,3,5,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,2,2,9,0.44839832,0.605124651
450,1,1,1,4,39,4,11,1,1,1,0,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,4,3,2,2,11,2.653348633,2.810074965
747,1,1,1,5,45,6,11,1,1,2,0,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,3,3,2,2,10,3.316503033,3.340930941
965,1,1,0,5,31,3,8,1,1,1,0,3,1,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,2,2,9,0.664491396,0.821217727
990,1,1,0,3,28,2,9,0,0,5,1,5,3,2,RepPat,5,3,5,1,3,0,1,0,1,3,5,8,3,2,4,2,2,4,12,0.595313907,0.752040238
1034,1,1,1,5,37,4,11,0,0,1,0,3,1,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,3,2,3,2,10,1.838644223,1.995370554
2361,1,1,1,5,43,5,8,0,1,1,0,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,3,3,3,3,12,0.342429472,0.499155803
2726,1,1,0,6,30,3,11,1,1,4,0,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,5,3,8,3,2,3,3,2,2,10,0.561581925,0.718308256
3228,1,1,0,4,31,3,10,0,0,1,0,4,2,2,RepPat,5,3,5,1,3,0,1,0,1,4,4,8,3,2,4,,2,2,,0.106865806,0.263592137
762,1,1,0,3,21,1,2,0,0,1,0,3,1,4,RepPat,5,3,5,1,3,0,1,0,1,5,5,10,4,2,4,5,3,4,16,3.514958683,3.340930941
1072,1,1,1,5,37,4,7,0,0,1,0,3,1,2,RepPat,5,3,5,1,3,0,1,0,1,5,5,10,4,2,1,1,1,1,4,0.287120513,0.443846844
1518,1,1,1,3,44,5,2,0,0,1,0,2,1,3,RepPat,5,3,5,1,3,0,1,0,1,5,4,9,4,2,3,5,3,3,14,0.714980297,0.871706628
1878,1,1,0,4,46,6,8,1,0,4,1,4,2,4,RepPat,5,3,5,1,3,0,1,0,1,5,5,10,4,2,3,4,4,4,15,4.110673362,3.340930941
2462,1,1,0,3,64,9,8,1,0,1,0,6,3,5,RepPat,5,3,5,1,3,0,1,0,1,5,4,9,4,2,4,4,3,4,15,3.325002334,3.340930941
2529,1,1,1,6,34,3,8,1,0,1,0,2,1,2,RepPat,5,3,5,1,3,0,1,0,1,5,4,9,4,2,2,1,1,1,5,0.165527869,0.3222542
2793,1,1,1,4,41,5,6,1,1,5,1,6,3,6,RepPat,5,4,4,2,2,0,1,0,0,5,5,10,4,2,4,3,2,4,13,0.397114468,0.553840799
2836,1,1,1,4,37,4,7,1,1,2,0,6,3,3,RepPat,5,4,4,2,2,0,1,0,0,5,5,10,4,2,5,5,5,4,19,0.641474108,0.798200439
3110,1,1,1,6,51,7,8,0,1,1,0,3,1,4,RepPat,5,4,4,2,2,0,1,0,0,5,5,10,4,2,2,2,2,2,8,2.117984373,2.274710704
1155,1,1,1,5,32,3,4,0,0,1,0,3,1,2,RepPat,5,4,4,2,2,0,1,0,0,,,,,,,,,,,2.80E-08,0.039274523
30,1,1,0,4,42,5,1,1,0,1,1,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,2,5,1,1,3,3,3,3,12,1.885391567,2.042117898
62,1,1,0,6,48,6,9,1,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,3,6,1,1,3,3,3,3,12,0.096265152,0.252991483
365,1,1,1,5,32,3,1,0,0,1,0,3,1,3,RepPat,5,4,4,2,2,,,0,0,1,1,2,1,1,1,1,1,1,4,0.282636324,0.439362655
439,1,1,1,5,30,3,11,0,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,2,3,5,1,1,3,2,3,3,11,0.631408383,0.788134714
543,1,1,1,5,35,4,5,1,0,1,1,4,2,4,RepPat,5,4,4,2,2,,,0,0,1,2,3,1,1,2,2,2,2,8,1.13471842,1.291444751
560,1,1,1,3,30,3,1,0,1,1,0,4,2,1,RepPat,5,4,4,2,2,,,0,0,1,3,4,1,1,1,2,2,2,7,0.272581932,0.429308263
605,1,1,1,4,43,5,9,1,1,1,0,3,1,2,RepPat,5,4,4,2,2,,,0,0,2,2,4,1,1,2,1,2,2,7,0.245463655,0.402189986
969,1,1,1,3,32,3,1,0,1,1,0,5,3,2,RepPat,5,4,4,2,2,,,0,0,2,3,5,1,1,5,5,5,2,17,0.197411772,0.354138103
974,1,1,1,5,23,1,6,0,0,3,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,2,2,4,1,1,3,2,2,1,8,0.200444186,0.357170517
1009,1,1,1,5,22,1,3,1,0,1,0,4,2,1,RepPat,5,4,4,2,2,,,0,0,2,1,3,1,1,1,1,1,1,4,0.224920512,0.381646843
1141,1,1,1,2,26,2,8,1,1,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,3,6,1,1,3,2,2,3,10,2.414803588,2.571529919
1226,1,1,1,5,44,5,11,0,0,6,1,6,3,5,RepPat,5,4,4,2,2,,,0,0,4,1,5,1,1,3,2,5,3,13,0.23207264,0.388798971
1295,1,1,0,3,22,1,7,0,0,2,1,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,3,6,1,1,3,3,3,3,12,2.055039665,2.211765996
1340,1,1,0,5,27,2,7,0,0,1,0,3,1,3,RepPat,5,4,4,2,2,,,0,0,3,2,5,1,1,2,4,4,2,12,0.115127709,0.27185404
1446,1,1,0,5,27,2,7,0,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,3,6,1,1,4,2,3,3,12,0.192319411,0.349045743
1481,1,1,0,3,31,3,4,1,1,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,4,2,6,1,1,4,5,5,5,19,0.416911003,0.573637335
1754,1,1,1,4,37,4,5,0,1,1,0,4,2,1,RepPat,5,4,4,2,2,,,0,0,2,1,3,1,1,1,1,1,1,4,0.268192141,0.424918472
1765,1,1,1,5,37,4,4,1,1,5,1,6,3,6,RepPat,5,4,4,2,2,,,0,0,3,3,6,1,1,3,2,2,3,10,0.139199054,0.295925385
1937,1,1,1,4,28,2,4,1,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,2,3,5,1,1,4,2,4,2,12,0.67227302,0.828999351
2308,1,1,1,5,22,1,1,1,0,1,0,1,1,2,RepPat,5,4,4,2,2,,,0,0,3,2,5,1,1,1,1,2,1,5,0.97442224,1.131148571
2822,1,1,0,6,34,3,9,0,0,1,0,4,2,1,RepPat,5,4,4,2,2,,,0,0,2,3,5,1,1,1,2,2,1,6,0.025096432,0.039274523
2886,1,1,0,3,36,4,7,0,1,1,0,5,3,6,RepPat,5,4,4,2,2,,,0,0,5,1,6,1,1,5,5,5,5,20,0.076826426,0.233552757
2978,1,1,1,4,23,1,5,1,1,5,0,3,1,3,RepPat,5,4,4,2,2,,,0,0,4,2,6,1,1,3,3,2,2,10,1.655814277,1.812540609
3094,1,1,0,5,37,4,4,0,0,1,0,5,3,5,RepPat,5,4,4,2,2,,,0,0,4,2,6,1,1,4,2,4,3,13,0.082562319,0.23928865
3096,1,1,0,4,60,9,7,0,1,1,0,2,1,4,RepPat,5,4,4,2,2,,,0,0,5,1,6,1,1,5,5,5,3,18,2.750511703,2.907238034
521,1,1,1,3,43,5,4,1,0,3,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,5,2,7,2,1,1,3,4,1,9,1.676160264,1.832886595
1583,1,1,1,6,36,4,4,0,0,1,0,6,3,5,RepPat,5,4,4,2,2,,,0,0,4,3,7,2,1,3,2,2,2,9,0.031650483,0.039274523
1672,1,1,0,5,50,7,4,0,0,3,1,4,2,4,RepPat,5,4,4,2,2,,,0,0,3,4,7,2,1,5,2,2,3,12,3.50443622,3.340930941
2420,1,1,0,5,27,2,10,1,0,3,0,5,3,4,RepPat,5,4,4,2,2,,,0,0,4,3,7,2,1,3,1,3,3,10,0.976649921,1.133376252
2424,1,1,1,3,33,3,5,0,0,1,0,6,3,5,RepPat,5,4,4,2,2,,,0,0,4,3,7,2,1,4,4,5,3,16,0.287462661,0.444188993
74,1,1,1,6,26,2,7,1,1,6,1,6,3,6,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,3,2,3,3,11,0.02768406,0.039274523
212,1,1,1,3,40,5,11,1,1,1,0,2,1,3,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,3,2,2,3,10,2.57849189,2.735218221
250,1,1,0,5,35,4,7,0,0,2,0,1,1,3,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,1,2,2,2,7,0.361816436,0.518542767
333,1,1,0,6,61,9,11,1,0,2,0,5,3,5,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,3,2,4,3,12,3.757115164,3.340930941
335,1,1,1,3,21,1,9,0,0,3,1,6,3,5,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,2,2,2,2,8,0.815216667,0.971942998
499,1,1,0,5,44,5,9,1,1,1,0,6,3,4,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,4,4,4,4,16,0.254360711,0.411087042
610,1,1,0,5,37,4,7,1,1,5,0,2,1,3,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,2,2,3,2,9,0.414937813,0.571664144
1244,1,1,1,5,37,4,8,1,1,6,0,7,3,6,RepPat,5,5,3,3,1,,,1,0,4,4,8,3,2,3,2,2,2,9,0.131973975,0.288700306
1257,1,1,1,5,31,3,8,1,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,3,4,4,3,14,0.529545355,0.686271686
1625,1,1,1,2,28,2,4,0,1,1,0,6,3,4,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,5,1,5,5,16,0.755541704,0.912268035
1633,1,1,1,2,44,5,1,0,1,5,0,4,2,4,RepPat,5,5,3,3,1,,,1,0,5,3,8,3,2,1,1,5,1,8,5.549994982,3.340930941
2079,1,1,1,2,42,5,8,1,0,1,0,2,1,3,RepPat,5,4,4,2,2,,,0,0,5,3,8,3,2,2,2,3,1,8,2.263215836,2.419942167
2303,1,1,0,5,43,5,8,0,0,4,0,6,3,5,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,2,1,1,1,5,0.137944794,0.294671126
2402,1,1,1,3,23,1,4,0,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,3,3,4,3,13,1.071334598,1.228060929
2970,1,1,1,5,30,3,7,0,0,5,0,1,1,2,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,2,2,2,2,8,0.191183809,0.34791014
3031,1,1,1,3,35,4,7,1,1,2,1,2,1,3,RepPat,5,4,4,2,2,,,0,0,4,4,8,3,2,4,4,3,4,15,2.06322146,2.219947792
3197,1,1,0,4,26,2,6,0,0,1,1,7,3,4,RepPat,5,4,4,2,2,,,0,0,5,3,8,3,2,5,5,5,5,20,0.370235286,0.526961617
19,1,1,0,6,49,6,9,1,1,5,1,7,3,7,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,3,3,4,3,13,0.19278998,0.349516311
327,1,1,1,5,46,6,7,0,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,4,5,4,4,17,0.338074964,0.494801295
859,1,1,1,5,41,5,11,1,0,2,0,7,3,6,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,4,3,3,3,13,2.610120513,2.766846844
1287,1,1,1,6,31,3,8,1,1,2,0,4,2,4,RepPat,5,5,3,3,1,,,1,0,5,5,10,4,2,4,5,5,3,17,0.853091412,1.009817743
1551,1,1,0,5,28,2,11,1,0,1,0,6,3,6,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,3,4,4,4,15,0.648784417,0.805510748
1655,1,1,1,5,31,3,10,1,1,4,0,1,1,6,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,4,2,3,4,13,0.742891788,0.899618119
1803,1,1,1,4,47,6,7,0,0,2,0,3,1,5,RepPat,5,5,3,3,1,,,1,0,5,4,9,4,2,2,2,3,2,9,1.153445189,1.31017152
1895,1,1,1,5,65,10,6,1,1,3,0,5,3,4,RepPat,5,5,3,3,1,,,1,0,5,4,9,4,2,3,3,5,1,12,3.138196518,3.29492285
1977,1,1,1,5,58,8,10,1,0,1,0,7,3,6,RepPat,5,4,4,2,2,,,0,0,5,5,10,4,2,4,3,4,3,14,1.047576574,1.204302905
2007,1,1,0,6,41,5,8,0,0,1,0,4,2,4,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,5,3,3,3,14,0.170418939,0.32714527
2317,1,1,1,6,36,4,11,1,1,2,0,4,2,4,RepPat,5,5,3,3,1,,,1,0,5,4,9,4,2,2,2,2,2,8,2.152244293,2.308970624
2438,1,1,0,2,26,2,6,0,0,1,0,4,2,3,RepPat,5,4,4,2,2,,,0,0,5,5,10,4,2,1,2,2,2,7,0.712729159,0.86945549
2488,1,1,1,2,59,8,4,1,0,1,0,6,3,4,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,3,5,4,3,15,4.459161777,3.340930941
2774,1,1,1,5,41,5,9,1,1,2,0,6,3,5,RepPat,5,5,3,3,1,,,1,0,5,4,9,4,2,4,4,4,3,15,0.694910909,0.85163724
2875,1,1,0,5,26,2,10,0,0,1,0,2,1,3,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,3,1,4,1,9,0.505189361,0.661915692
3025,1,1,1,3,31,3,9,1,1,6,1,6,3,6,RepPat,5,5,3,3,1,,,1,0,5,5,10,4,2,3,3,3,3,12,0.45905037,0.615776701
3151,1,1,1,4,55,8,8,1,0,1,0,5,3,5,RepPat,5,4,4,2,2,,,0,0,5,4,9,4,2,3,2,4,2,11,1.993190413,2.149916745
983,1,1,0,5,61,9,6,1,0,1,0,3,1,2,RepPat,5,4,4,2,2,,,0,0,,,,,,,,,,,1.66E-07,0.039274523
77,1,1,1,4,51,7,3,0,0,1,0,1,1,2,RepPat,5,5,3,3,1,1,0,1,0,2,2,4,1,1,2,3,4,2,11,0.419775962,0.576502293
443,1,1,0,5,55,8,11,1,0,1,0,4,2,4,RepPat,5,5,3,3,1,1,0,1,0,4,2,6,1,1,4,4,4,3,15,2.721522874,2.878249205
641,1,1,0,5,28,2,8,0,0,1,0,5,3,4,RepPat,5,5,3,3,1,1,0,1,0,2,2,4,1,1,3,3,3,3,12,0.203049653,0.359775984
687,1,1,1,3,36,4,3,0,1,3,0,5,3,4,RepPat,5,5,3,3,1,1,0,1,0,3,3,6,1,1,4,3,3,4,14,0.238792956,0.395519287
752,1,1,0,3,34,3,7,1,0,1,1,4,2,7,RepPat,5,5,3,3,1,1,0,1,0,2,2,4,1,1,5,5,5,5,20,0.172500673,0.329227004
826,1,1,0,5,33,3,2,0,0,1,0,5,3,6,RepPat,5,5,3,3,1,1,0,1,0,4,1,5,1,1,4,5,5,4,18,0.039597147,0.196323478
1129,1,1,1,5,28,2,5,0,1,3,0,1,1,3,RepPat,5,5,3,3,1,1,0,1,0,3,3,6,1,1,2,4,4,3,13,0.378629176,0.535355507
1617,1,1,0,6,28,2,10,0,0,3,0,4,2,4,RepPat,5,5,3,3,1,1,0,1,0,2,2,4,1,1,3,1,2,2,8,0.078062356,0.234788687
1969,1,1,1,5,26,2,7,1,1,5,1,5,3,6,RepPat,5,5,3,3,1,1,0,1,0,2,3,5,1,1,4,2,4,3,13,0.265542351,0.422268682
2006,1,1,0,4,48,6,2,0,0,1,0,4,2,5,RepPat,5,5,3,3,1,1,0,1,0,3,3,6,1,1,4,4,4,4,16,0.112127987,0.268854318
